project_id,label,close_rate,close_time
4052207,Multi,0.6567,156.6275
4052806,Multi,0.7350,134.0814
4052826,Multi,0.7890,41.4859
4053019,Multi,0.4350,386.5052
4054246,Multi,0.9368,294.6330
4060126,Multi,0.6244,184.9815
4061620,Multi,0.9549,88.1845
4062707,Multi,0.7139,76.0745
4066160,Multi,0.6172,795.1338
4069255,Multi,0.6290,139.9434
4069326,Multi,0.7985,58.9688
4070091,Multi,0.9668,21.6824
4076292,Multi,1.0000,5.8337
4079131,Multi,0.7398,191.7995
4079946,Multi,0.4256,64.7853
4086211,Multi,0.6934,198.2246
4087643,Multi,1.0000,265.1256
4098990,Multi,0.8633,95.2764
4100576,Multi,0.9362,70.5699
4101347,Multi,0.9602,37.8292
4102215,Multi,0.7110,76.8056
4104353,Multi,0.8831,43.4597
4107583,Multi,0.4603,497.6466
4109254,Multi,0.7587,84.7322
4112062,Multi,0.8683,55.7226
4121699,Multi,0.7368,92.5726
4122150,Multi,0.8468,331.0213
4123263,Multi,0.8434,206.2351
4123965,Single,0.5200,42.7692
4128054,Multi,0.7707,107.8415
4134977,Multi,0.8185,148.0706
4141934,Multi,0.9550,55.5358
4142685,Multi,0.8388,126.6078
4144947,Multi,0.8008,112.5685
4148036,Multi,0.5666,39.2390
4152331,Multi,0.8154,89.3704
4153933,Multi,0.8687,275.0740
4155573,Multi,0.8356,87.3298
4159871,Multi,0.7554,136.2951
4161600,Multi,0.8512,66.9106
4174622,Single,0.7643,53.3234
4179077,Multi,0.9659,218.6140
4186419,Multi,1.0000,106.8281
4186435,Multi,0.9837,159.9139
4189282,Multi,1.0000,127.1958
4192078,Multi,0.9377,134.0906
4193997,Multi,0.7587,29.7950
4194951,Multi,0.5617,68.0208
4197054,Multi,1.0000,40.7390
4199064,Multi,0.8079,143.5141
4199903,Multi,0.9000,94.4899
4202118,Multi,0.4840,270.7952
4203119,Multi,0.6275,68.5260
4207418,Multi,0.8161,30.5833
4209797,Multi,0.7964,139.8767
4211573,Multi,0.9757,14.5075
4213272,Multi,0.8966,46.7308
4216758,Single,0.9720,106.8291
4217513,Multi,0.9311,393.1786
4218781,Multi,0.7930,81.7757
4228380,Multi,0.5887,120.7720
4230239,Single,0.7697,66.8413
4230831,Multi,0.6638,65.8158
4232071,Multi,0.7404,122.0000
4234273,Multi,0.9447,174.1737
4234913,Multi,1.0000,236.4573
4235968,Multi,0.9588,161.2270
4238010,Multi,0.7348,105.6017
4240654,Multi,0.9017,114.8008
4244629,Multi,0.7284,88.0710
4246310,Multi,0.7290,67.6649
4251725,Multi,0.7832,176.5650
4257032,Multi,0.9291,31.8245
4257307,Multi,0.8706,176.2000
4257316,Multi,0.5185,42.1888
4260235,Multi,0.7718,245.8301
4260741,Multi,0.9656,37.2811
4267343,Multi,0.9491,251.3539
4268358,Multi,0.8098,154.7247
4268456,Multi,0.8232,57.5703
4269333,Multi,0.7725,96.4518
4269575,Multi,0.7502,98.2706
4270248,Multi,0.6509,105.8868
4274519,Multi,0.6605,220.2048
4274814,Single,0.9763,28.7751
4275539,Multi,0.9732,83.7874
4276991,Multi,0.9126,102.2056
4278156,Multi,0.9173,119.1725
4280035,Single,0.6190,93.0714
4280217,Multi,0.6912,204.5222
4280930,Multi,0.5580,100.3707
4281344,Single,0.7937,23.5463
4282330,Multi,0.8652,69.0977
4290676,Multi,0.8355,88.2046
4295825,Multi,0.5427,121.9528
4297443,"No Label",0.9225,97.1642
4301669,Multi,0.8980,20.7521
4304225,Multi,0.9724,53.2120
4304960,Multi,0.7818,72.9791
4306602,Single,0.9823,40.4655
4308928,Multi,0.8971,1.2541
4311162,Multi,0.8673,40.2254
4316375,Multi,0.6182,92.7614
4316597,Multi,0.8713,75.8812
4322426,Multi,0.8125,62.6564
4323053,Multi,0.9156,92.1491
4324718,Multi,0.8327,77.1142
4329028,Multi,0.8776,22.5310
4329719,Multi,0.4904,54.6092
4330254,Multi,0.9384,68.7731
4330716,Multi,0.8337,110.4710
4336697,Multi,0.6858,132.5419
4337459,Multi,0.8477,264.6313
4350728,Multi,0.7574,29.8828
4351105,Multi,0.8362,112.4852
4352529,Multi,0.9017,151.4958
4354446,Multi,0.9467,32.8009
4362388,Multi,1.0000,181.0504
4366216,Multi,0.9648,310.6960
4368833,Multi,0.9818,81.4686
4369063,Multi,0.9028,85.8216
4371013,Multi,0.6855,133.3664
4373943,Multi,0.8287,29.7618
4374260,Single,0.8608,85.9491
4375279,Single,0.9686,33.9716
4375676,Multi,0.9735,24.3136
4375816,Multi,0.9395,256.2178
4376706,Multi,0.9474,19.8006
4376708,Multi,0.9769,23.3212
4378225,Multi,0.8682,120.2723
4378693,Multi,0.8765,36.3011
4382639,Multi,0.8197,300.1036
4386034,Multi,0.9443,36.7855
4388605,Multi,0.8229,111.1876
4389663,Multi,0.9701,104.9178
4390449,Multi,0.6191,160.2350
4391700,Multi,0.9621,57.2043
4392552,Multi,0.9692,261.9773
4397024,Multi,0.7994,106.7544
4398876,Multi,0.8873,53.1746
4399108,Multi,0.8876,93.0121
4401815,Multi,0.9159,103.8885
4403964,Multi,0.8984,64.5551
4407654,Multi,0.9259,47.2800
4409458,Multi,0.9052,53.2683
4412198,Single,0.4205,50.3071
4417910,Single,0.8932,81.0729
4418150,Multi,0.6323,124.5714
4419607,Multi,0.9929,31.7475
4426313,Multi,0.8054,152.3939
4428641,Multi,0.5783,139.2153
4428950,Multi,0.9969,318.8861
4429054,Multi,0.9057,18.9653
4429585,Multi,0.8656,53.3130
4429776,Multi,0.9467,156.9331
4431486,Multi,0.6358,92.7917
4431805,Multi,0.5367,82.8753
4431925,Multi,0.8968,211.0497
4432082,Multi,0.8915,221.2402
4432170,Multi,0.8897,58.5521
4433042,Multi,0.8384,149.9022
4433111,Multi,0.6439,992.6041
4435928,Multi,0.9890,30.9221
4446836,Multi,0.6955,202.9639
4455600,Multi,0.8912,88.2483
4457434,Multi,0.7362,173.6667
4465903,Multi,0.9683,229.9221
4466072,Multi,0.9208,55.2115
4467657,Multi,0.7590,37.6349
4469991,Multi,0.7610,64.3290
4472440,Multi,0.8064,142.3426
4474056,Multi,0.9228,99.9295
4480366,"No Label",0.7900,18.2342
4482398,Multi,0.7984,28.8158
4484156,Multi,0.9918,130.8904
4484944,Multi,0.9459,217.0794
4486115,Multi,0.9612,37.9627
4486135,Multi,0.8303,105.3739
4489243,Multi,0.9738,24.9875
4492214,Multi,0.9124,54.8510
4501288,Single,0.8553,39.4627
4505299,Multi,0.9168,152.8258
4511553,Multi,0.9571,173.2111
4514334,Single,0.7609,113.9079
4515463,Single,1.0000,11.8796
4516272,Multi,0.8520,66.5128
4522494,Single,0.3002,41.2769
4524570,Multi,0.9881,134.9990
4535851,Multi,0.8777,218.7646
4537328,Single,0.6227,30.6560
4537455,Multi,0.7207,72.4258
4547427,Multi,0.6207,237.3710
4551404,Multi,0.5065,101.8089
4552639,Multi,0.6893,137.8826
4560965,Multi,0.8959,61.0979
4563494,Multi,0.8844,107.3921
4566753,Multi,0.7668,93.2456
4567271,Multi,0.9603,284.5851
4570659,Multi,0.3665,224.8738
4574866,Multi,0.8944,127.5031
4578981,Multi,0.7522,110.5270
4580307,Multi,0.8359,92.5750
4585663,Multi,0.8350,97.5494
4586174,Multi,1.0000,14.9087
4586591,Multi,0.7873,115.6247
4587149,Multi,0.7432,27.7682
4587671,Multi,0.6986,89.9951
4588007,Multi,0.3115,136.2391
4591222,Multi,0.9444,30.0348
4594933,Single,0.7785,19.5200
4605048,Multi,0.8381,30.5359
4605271,Multi,0.6086,176.7930
4606438,Single,0.8912,55.9160
4611811,Multi,0.7846,29.9534
4612339,Multi,0.7138,67.4204
4612733,Multi,0.8289,415.4959
4617255,Single,0.3786,82.4022
4618367,Multi,0.9283,188.8559
4626059,Multi,0.9346,200.2478
4630323,Multi,0.5545,137.5298
4634500,Multi,0.9496,65.6681
4634567,Multi,0.7362,117.8348
4634963,Multi,0.5649,167.2069
4636539,Multi,0.6399,300.6879
4640822,Multi,0.7907,126.2941
4644781,Multi,0.8151,52.8657
4645182,Multi,0.9758,61.2449
4651973,Single,0.9409,75.0815
4655787,Multi,1.0000,144.0419
4656077,Multi,0.8983,134.7642
4657441,Multi,0.6471,34.4412
4659929,Multi,0.6679,134.3475
4660754,Multi,0.8118,178.8116
4661538,Multi,0.9859,293.7936
4661769,Multi,0.5426,100.3908
4663694,Multi,0.7978,45.3479
4668517,Multi,0.9310,161.1029
4671526,Multi,0.9543,170.9521
4681657,Multi,0.7902,127.0668
4682767,Multi,0.8461,28.6598
4687903,Multi,0.9092,105.9554
4688260,Multi,0.7854,66.1585
4691948,Multi,0.9493,197.8497
4693354,Multi,0.5036,48.7801
4694726,Multi,0.8816,86.1065
4694755,Multi,0.5399,46.4680
4695527,Multi,0.9056,102.2894
4695593,Multi,0.9764,190.7425
4697485,Multi,0.5703,198.3451
4697671,Multi,0.6421,22.3698
4700528,Multi,0.9874,196.8006
4706454,Multi,0.8614,44.7181
4707803,Multi,0.8145,82.6931
4708601,Multi,0.9835,27.2633
4708693,Multi,0.8938,73.8119
4710022,Multi,0.8321,222.9737
4711186,Multi,0.9066,185.1166
4714375,Multi,0.8835,90.2607
4716280,Multi,0.6382,35.2906
4716768,Multi,0.8792,57.5258
4717612,Multi,0.9174,123.3681
4720390,Multi,0.6710,193.4127
4720787,Single,0.6215,56.6346
4721914,Multi,0.9996,212.1739
4723369,Single,0.2763,82.5870
4729960,Multi,0.7623,143.8712
4730070,Multi,0.6000,55.7859
4730679,Multi,0.5000,15.2833
4731261,Multi,0.8144,75.4791
4732276,Multi,0.8911,139.2009
4733671,Multi,0.8408,110.4511
4735575,Multi,0.9656,89.3081
4736855,Multi,0.8851,24.3125
4737210,Multi,0.6370,79.7430
4742544,Multi,0.6168,58.0823
4754787,Multi,0.9696,110.2322
4755891,Multi,0.7378,49.4322
4757123,Multi,0.6007,82.4602
4757127,Multi,0.8688,107.8417
4757739,Multi,0.9403,193.7183
4757845,Multi,0.6078,133.9255
4757857,Multi,0.8477,309.5165
4759614,Multi,0.9513,20.3583
4763137,Multi,0.8222,232.1411
4771039,Multi,0.8009,118.2601
4772269,Multi,0.8248,445.8226
4773480,Multi,0.9663,7.2198
4774761,Multi,0.8434,52.2524
4778068,Multi,0.9448,72.1721
4779917,Multi,0.9021,128.9837
4780795,Multi,0.5900,42.8298
4782630,Multi,0.7752,64.8698
4784541,Multi,0.8968,55.2658
4792844,Multi,0.8512,39.9399
4794216,Multi,0.2066,274.6800
4794575,Multi,0.8397,117.7548
4795033,Multi,0.7879,66.1838
4796618,Multi,0.8911,56.2921
4801131,Single,0.8491,94.2833
4804053,Multi,0.9258,108.5051
4804498,Multi,0.8958,142.0532
4805417,Single,0.9210,161.9106
4809046,Multi,0.9713,74.5943
4812279,Multi,0.8916,72.0417
4820106,Multi,0.7832,150.6722
4821874,Multi,0.9003,46.0361
4823579,Multi,0.8191,66.5373
4829358,Single,0.7899,75.2963
4831243,"No Label",0.6163,34.9735
4832413,Single,0.5700,139.7545
4833822,Multi,0.9292,77.2571
4833990,Multi,0.8193,31.1128
4834027,Multi,0.9055,108.7808
4834070,Multi,0.8901,122.5855
4834743,Multi,0.6992,166.0363
4835098,Multi,0.8999,120.2770
4836101,Multi,0.8820,69.4076
4837138,Multi,0.6898,66.1956
4842023,Multi,0.9960,150.8566
4846274,Multi,0.9650,22.8073
4848917,Single,0.5876,54.3961
4849303,Multi,0.9565,281.8949
4849343,Single,0.6654,31.0497
4850394,Multi,0.6811,62.7867
4850646,Multi,0.9613,35.2136
4851809,Single,0.1905,202.6324
4853999,Multi,0.5970,147.2785
4854051,Multi,0.8072,57.9934
4859133,Multi,0.7376,167.0632
4859625,Multi,0.7061,123.1914
4860950,Multi,0.9603,278.3022
4863129,Multi,0.8957,79.4911
4866019,Multi,0.8081,23.7415
4866878,Multi,0.8718,60.8953
4866908,Multi,0.9601,115.6943
4866946,Multi,0.8780,173.4728
4869439,Multi,0.9278,83.4354
4871204,Multi,0.8736,77.5975
4872866,Multi,0.8631,51.9413
4876188,Multi,0.9550,759.5040
4876933,Single,0.7897,31.5380
4879146,Multi,0.9980,37.1122
4885493,Multi,0.8680,94.1401
4888170,Multi,0.6098,174.5441
4893307,Multi,0.9591,53.5488
4893732,Multi,0.7959,344.8236
4895742,Multi,0.9552,140.9501
4896797,Multi,0.9127,69.3449
4900030,Multi,0.7701,137.0620
4901959,Multi,0.9177,96.3310
4904730,Single,0.8197,222.1800
4906453,Multi,0.4848,133.2301
4906953,Multi,0.8685,172.7919
4907287,Multi,0.8536,114.7134
4907737,Multi,0.7379,116.0872
4908223,Multi,0.7650,44.0931
4908899,Multi,0.8794,24.3472
4909428,Multi,0.8515,54.0410
4909534,Multi,0.9146,130.5644
4910303,Multi,0.9357,75.4008
4910443,Multi,0.6502,117.6095
4910692,Multi,0.9295,110.2630
4910927,Multi,0.8190,130.4605
4911290,Multi,0.9965,74.3501
4911531,Multi,1.0000,132.4847
4912063,Multi,0.7231,181.8786
4912264,Multi,0.9460,63.8626
4914924,Multi,0.8767,695.0962
4914951,Multi,0.9591,214.9277
4918184,Multi,0.9820,15.0591
4918456,Multi,0.6478,160.9477
4922202,Multi,0.6391,112.7461
4923539,Multi,0.5896,80.1582
4924793,Multi,0.9573,120.0037
4927821,Multi,0.7922,259.1377
4930274,Multi,0.9939,170.4379
4931621,Multi,0.9296,154.4913
4931664,Single,0.9025,106.1742
4933210,Single,0.8972,151.3229
4936674,Multi,0.6378,49.8689
4937892,Single,0.6693,33.1667
4942916,Multi,0.0855,17.1818
4944192,Multi,0.7918,82.6044
4946617,Multi,0.7979,29.4900
4950150,Single,0.6754,44.8247
4950412,Multi,0.9048,117.7206
4952331,Multi,0.8748,125.4344
4952344,Multi,0.9745,41.3841
4952386,Multi,0.9930,13.8800
4952414,Multi,0.7800,151.7650
4952416,Multi,0.5705,82.8074
4952436,Multi,0.7280,167.6148
4955961,Multi,0.4808,19.9022
4957133,Multi,0.8985,74.2991
4961183,Multi,0.9577,45.4014
4962323,Multi,0.9410,91.2409
4974603,Multi,0.8989,14.5234
4983728,Multi,0.9721,360.9522
4985299,Multi,0.9811,81.3500
4985433,Multi,0.8015,33.4143
4985815,Multi,0.8727,45.5215
4991670,Multi,0.9744,165.1708
4992188,Multi,0.7506,50.0032
4996238,Multi,0.6953,109.9266
4997572,Multi,0.6460,26.0000
4998659,Multi,0.5526,216.6120
5005852,Multi,0.6244,119.4647
5006468,Multi,0.8278,61.2960
5011897,Multi,0.9423,87.3020
5012190,Multi,0.5381,248.9122
5012572,Multi,0.5618,279.1631
5012874,Multi,0.7496,168.6452
5014530,Single,0.5484,56.8145
5014894,Multi,0.9736,40.0090
5017372,Multi,0.9088,66.4563
5023222,"No Label",0.5272,77.5476
5023934,Multi,0.9036,40.6867
5026290,Multi,0.7553,271.0302
5027084,Multi,0.8496,42.9602
5030178,Multi,0.9527,49.7990
5031823,Multi,0.8727,153.5933
5032002,Multi,0.9398,103.6520
5032402,Multi,0.8704,83.5153
5033468,Multi,0.4330,33.1858
5035451,Multi,0.7810,73.2731
5037710,Multi,0.7290,126.2244
5038361,Multi,0.6850,172.0475
5040659,Multi,0.6489,145.3219
5042082,Multi,0.9814,65.3253
5042259,Single,0.7892,30.0511
5042636,Multi,0.7486,209.9753
5046934,Multi,0.8810,139.4662
5047605,Multi,0.8479,300.3046
5049584,Multi,0.9580,36.3142
5050123,Multi,0.9684,79.5425
5057272,Multi,0.8947,111.7590
5059090,Multi,0.9258,155.5840
5060632,Multi,0.6952,287.5862
5062667,Multi,0.9895,141.9291
5064429,Multi,1.0000,247.8039
5065988,Multi,0.9276,109.5780
5067001,Multi,0.7190,128.7611
5068817,Multi,0.7603,59.9212
5070967,Multi,0.8950,89.2864
5072213,Multi,0.9928,174.8014
5073899,Multi,1.0000,96.2466
5079830,Multi,0.9776,44.6182
5081606,Multi,1.0000,6.0734
5084890,Single,0.9603,2.1090
5089397,Multi,0.7626,41.1973
5093657,Multi,0.8191,115.8436
5095078,Multi,0.8866,117.2533
5103953,Multi,0.9713,26.7913
5117813,Multi,0.9962,224.3793
5118473,Multi,0.8082,79.6644
5118576,Multi,0.7334,68.8106
5119576,Multi,0.9591,132.0754
5121880,Multi,0.7559,82.3696
5122246,Multi,0.8805,21.7964
5123071,Multi,0.8055,163.6737
5123111,Multi,0.7206,98.5169
5123174,Multi,0.8754,90.9672
5124477,Single,0.7286,225.4951
5132284,Multi,0.9122,138.9519
5132552,Single,0.8534,125.5184
5132868,Single,0.6786,85.2566
5134430,Multi,0.7273,146.6895
5134892,Multi,0.9541,85.1551
5140545,Multi,0.9843,50.0060
5143834,Multi,0.9384,51.6478
5144516,Multi,0.6967,240.7605
5147067,Single,0.9413,239.7462
5147263,Multi,0.7348,122.5789
5147376,Multi,0.8566,85.8326
5155885,Multi,0.9469,25.6897
5157139,Multi,0.9911,226.2287
5157401,Multi,0.8939,84.1088
5157978,Multi,0.9563,91.4432
5160353,Multi,0.9797,57.2874
5161105,Multi,0.9941,120.7680
5165023,Multi,0.6908,201.7029
5174727,Multi,0.8149,79.3993
5176747,Multi,0.9372,43.8756
5179508,Multi,0.7602,79.1637
5179902,Multi,0.7698,78.5728
5182602,Multi,0.7955,98.2028
5183711,Multi,0.9870,0.8571
5189411,Multi,0.8808,130.6880
5192167,Multi,0.7679,9.0640
5200431,Multi,0.8703,150.2692
5203805,Multi,0.9662,94.0882
5204750,Multi,0.9258,467.5443
5206415,Multi,0.9922,245.8828
5207446,Multi,0.9344,114.6667
5209373,Multi,0.9649,132.6047
5214893,Multi,0.6926,120.3596
5214946,Multi,0.7857,89.7652
5215147,Multi,0.7972,102.5591
5215613,Multi,0.9925,60.6082
5215895,Multi,0.7232,218.0432
5216326,"No Label",0.9985,116.5684
5216839,Single,0.9537,39.8317
5217073,Multi,0.4752,137.2612
5217077,Single,0.9071,112.3402
5220347,Multi,0.9856,105.4660
5221200,Multi,0.6042,31.6667
5221787,Multi,0.8974,162.1562
5222902,Multi,0.6708,117.3211
5226887,Multi,0.9124,79.8937
5235158,Multi,0.7446,161.2585
5240575,Multi,0.8102,75.8342
5250033,Multi,0.3468,241.1262
5251295,Multi,0.9196,92.4650
5253288,Multi,0.8707,73.5780
5258434,Multi,0.8346,60.9567
5267355,Single,0.6598,54.9948
5281369,Multi,0.8322,340.8643
5282855,Multi,0.8928,42.2257
5283846,Multi,0.9034,41.2621
5286687,Multi,0.7295,44.6231
5288232,Multi,0.9391,84.8511
5289831,Multi,0.8763,158.8024
5290362,Multi,0.8080,24.5578
5292696,Multi,0.8392,189.3410
5294962,"No Label",0.0040,0.0000
5301807,Multi,0.9322,196.3696
5313307,Multi,0.7306,187.9484
5314236,Multi,0.7067,48.6855
5314252,Multi,0.9959,4.5644
5314793,Multi,0.7311,93.4981
5314855,Multi,0.4346,623.4959
5316816,Multi,0.9497,44.9309
5318148,Multi,0.9905,73.6062
5319553,Multi,0.6976,130.7572
5320615,Multi,0.6921,73.2263
5320906,Multi,0.8630,154.0710
5322031,Multi,0.4985,76.2235
5323438,Multi,0.7626,52.6557
5324976,Multi,0.9895,171.2785
5326486,Multi,0.9888,4.4494
5328442,Multi,0.6610,35.2539
5328944,Multi,0.9358,113.1637
5329342,Multi,0.5498,201.2238
5330569,Multi,0.7695,48.8958
5331893,Single,0.3360,146.5059
5335945,Multi,0.4634,63.2632
5336390,Multi,0.8502,184.0728
5336880,Multi,0.7981,56.0147
5338466,Multi,0.6790,86.9782
5342175,Multi,0.8605,21.0931
5342282,Multi,0.9831,70.3528
5343790,Multi,0.9666,25.4264
5345624,Multi,0.8861,44.6520
5346401,Multi,0.8964,67.8442
5348554,Multi,0.7348,85.6070
5349014,Multi,0.7699,159.7398
5350143,Multi,0.9419,102.9696
5350399,Multi,0.8671,105.2664
5351802,Multi,0.5366,23.7803
5352138,Multi,0.8387,27.2692
5352885,Multi,0.6667,131.5000
5353373,Multi,0.7676,221.8831
5354863,Multi,0.9729,180.5896
5355368,Multi,0.5916,41.8287
5356909,Multi,0.7868,133.4720
5356927,Single,0.6538,40.4064
5357650,Multi,0.8704,154.5907
5358610,Multi,0.8860,103.9703
5359768,Multi,0.9067,194.0987
5360811,Multi,0.7309,80.5323
5362906,Multi,0.8035,77.3754
5363881,Multi,0.4927,76.6095
5364074,Multi,0.9804,33.1514
5364838,Multi,0.8622,77.5517
5365132,Single,0.9609,52.1322
5365830,Multi,0.7385,80.4188
5366599,Multi,0.8393,43.6844
5367763,Multi,0.9535,66.1667
5368325,Multi,0.7029,112.2280
5370986,Multi,0.8162,161.5051
5371300,Multi,0.9647,157.6423
5371449,Multi,0.6925,60.8117
5372332,Multi,0.9660,58.5360
5372672,Multi,0.7078,167.0103
5372846,Multi,0.7788,60.1362
5373251,Single,0.7609,72.7714
5374380,Multi,0.7847,66.2435
5379176,Multi,0.9381,48.8679
5381060,Multi,0.4668,76.9579
5381556,Multi,0.6885,244.9294
5387682,Multi,0.8577,62.8596
5388966,Multi,0.5910,392.1810
5389921,Single,0.1962,151.3137
5390124,Multi,0.8177,123.5601
5390583,Multi,0.8438,180.1455
5391321,Multi,1.0000,14.3571
5391848,Multi,0.9919,190.2642
5392961,Multi,0.9669,39.3863
5393776,Multi,0.7749,96.6415
5394117,Multi,0.8846,9.7417
5396264,Multi,0.6150,119.5739
5398425,Multi,0.8081,39.2694
5398839,Multi,0.9760,258.2171
5399879,Multi,0.6696,49.9689
5400504,Multi,0.7445,123.8113
5402348,Multi,0.5198,89.3220
5402577,Multi,0.9801,112.6237
5404409,Multi,0.9100,151.0384
5406587,Multi,0.7304,183.4265
5413147,Multi,0.8719,134.5210
5414190,Multi,0.9904,36.9851
5415871,"No Label",0.2308,15.9151
5417897,Multi,0.8189,58.3590
5417968,"No Label",0.3341,100.5683
5420628,Multi,0.6647,24.4370
5421637,Multi,0.8143,54.6321
5422239,Multi,0.6835,122.6038
5423408,Multi,0.8273,28.2853
5423569,Multi,0.8527,101.9533
5424298,Multi,0.9969,202.3783
5428680,Multi,0.5423,42.8481
5429494,Multi,0.6811,123.5659
5435325,Multi,0.4650,28.8346
5455827,Multi,0.7938,168.9148
5457056,Multi,0.9899,83.0689
5457791,Multi,0.5386,68.9025
5458316,Multi,0.8616,546.2670
5458921,Multi,0.8465,19.2512
5461092,Multi,0.9966,246.0819
5463242,Multi,0.9399,75.0447
5464882,Multi,0.9419,49.0100
5465315,Multi,0.7785,323.4764
5465318,Multi,0.9259,132.8277
5467537,Multi,0.7703,191.9220
5470804,Multi,0.9593,129.0345
5472724,Multi,0.8912,108.5584
5478977,Multi,0.9208,66.2967
5482033,Multi,0.8446,32.9969
5486078,Multi,0.5417,109.6993
5490165,Multi,0.8585,94.0749
5491787,Single,0.9022,67.1416
5492140,Multi,0.7093,143.0043
5492169,Multi,0.0197,10.8333
5494028,Multi,0.8721,227.8700
5495283,Multi,0.8819,109.4256
5495407,Multi,0.9665,275.8673
5504302,Multi,0.9559,16.6782
5506442,Multi,0.6471,160.6739
5507363,Multi,0.9505,35.3122
5516350,Multi,0.9412,66.6622
5516762,Multi,0.7208,33.9075
5518931,Multi,0.7513,48.6828
5519716,Single,0.9957,158.4206
5521311,Multi,0.9099,64.2096
5526500,Multi,0.9671,94.1882
5527602,Single,0.5265,114.2857
5528817,Multi,0.9113,93.3221
5531064,Multi,0.7552,56.5810
5531728,Multi,0.9438,152.9205
5531927,Multi,0.5619,183.1811
5533796,Multi,0.8362,51.1837
5538007,Multi,0.7908,106.1684
5538351,Multi,0.8540,52.7539
5539640,Multi,0.9213,42.1880
5541827,Multi,0.9331,33.7680
5541837,Multi,0.9230,25.7986
5542437,Single,0.7184,203.4545
5543020,Multi,0.8226,50.2119
5545271,Multi,0.9430,51.3471
5545833,Multi,0.7553,172.6808
5546474,Multi,0.8895,37.7198
5548530,Multi,0.6135,112.8052
5550359,Multi,0.9444,130.8717
5550364,Multi,0.6730,95.5547
5551194,Multi,0.9693,47.2058
5551323,Single,0.4065,52.2937
5556378,Multi,0.7628,89.6078
5556381,Multi,0.9814,24.6780
5557780,Multi,0.6755,105.1076
5559677,Multi,0.8952,131.5348
5561740,Multi,0.6505,33.9269
5561883,Multi,0.5057,242.3693
5562913,Multi,0.9011,136.6745
5563610,Multi,0.8964,76.6561
5565522,Multi,0.5806,104.7708
5566510,Multi,0.7699,68.2214
5571421,Multi,0.8072,13.1642
5572668,Multi,0.4577,83.2065
5573316,Multi,0.9609,75.4670
5575495,Multi,0.5784,11.4460
5579922,Multi,0.9597,122.6569
5580485,Multi,0.8289,123.0180
5581406,Multi,0.8847,62.1083
5582172,Multi,0.3404,79.9850
5587614,Multi,0.7012,92.4911
5587734,Single,0.7746,219.3437
5588556,Multi,0.8626,138.4085
5591439,Multi,0.7741,72.5822
5592649,Single,0.5252,46.0847
5595406,Multi,0.8038,85.3828
5595803,Multi,0.7416,48.7592
5597971,"No Label",0.8583,57.7830
5599671,Multi,0.5589,34.6746
5601556,Single,0.5575,85.0000
5602445,Multi,0.6565,230.8547
5602925,Multi,0.7686,144.2043
5604899,"No Label",0.5374,70.1392
5606650,Multi,0.7361,210.0598
5606930,Multi,0.9879,6.6976
5621076,Single,0.5375,70.7791
5622166,Multi,0.7906,125.1578
5624927,Multi,0.6193,63.7596
5627162,Multi,0.8432,120.9867
5627614,Multi,0.9976,407.6746
5628019,Multi,0.9064,122.0031
5629265,Multi,0.8480,87.1690
5629982,Multi,0.8848,285.7017
5630101,Multi,0.6795,123.7993
5630426,Multi,0.9755,41.1471
5632328,Multi,0.9758,4.9421
5634772,Multi,0.2494,371.4080
5636002,Single,0.8296,15.7892
5636078,Multi,0.6564,28.2949
5641137,Single,0.8931,196.2137
5641263,Single,0.6677,52.8119
5641790,Multi,0.9569,58.4692
5641833,Multi,0.6277,354.1138
5641888,Single,0.9430,60.0419
5642283,Multi,0.7959,105.5085
5642769,Multi,0.8697,102.7357
5643884,Multi,0.7646,24.4055
5643949,Multi,0.4868,88.9803
5643953,Multi,0.4091,47.2906
5644282,Multi,0.7327,182.0243
5644445,Multi,0.6750,101.7593
5645102,Multi,0.4495,98.6047
5647103,Multi,0.8856,521.3847
5647300,Multi,0.8998,70.6706
5647353,Single,0.5054,34.2043
5656305,Multi,0.9554,95.4836
